Period_years,Power
2.652329749103943,0.08307729922394559
2.6491646778042957,0.08160187264536446
2.646007151370679,0.08017672737222908
2.642857142857143,0.07880197227407162
2.6397146254458974,0.0774776352980826
2.6365795724465557,0.07620366533428834
2.6334519572953736,0.07497993421998635
2.6303317535545023,0.07380623887228432
2.6272189349112427,0.07268230353439266
2.6241134751773045,0.07160778212464387
2.6210153482880756,0.07058226067062878
2.6179245283018866,0.06960525982285475
2.614840989399293,0.06867623743033135
2.611764705882353,0.06779459116810978
2.6086956521739126,0.06695966120705438
2.6056338028169015,0.06617073291374419
2.6025791324736223,0.06542703957086199
2.5995316159250588,0.06472776510932349
2.596491228070175,0.06407204684330169
2.5934579439252334,0.0634589781998021
2.5904317386231037,0.06288761143642536
2.587412587412587,0.06235696034041398
2.5844004656577417,0.06186600290254674
2.581395348837209,0.06141368396301421
2.578397212543554,0.06099891782248881
2.5754060324825985,0.0606205908165169
2.5724217844727693,0.06027756385051387
2.569444444444444,0.059968674891337344
2.566473988439306,0.05969274141738619
2.5635103926097,0.05944856282305498
2.560553633217993,0.05923492277972922
2.5576036866359444,0.05905059155300265
2.5546605293440736,0.05889432827730851
2.5517241379310343,0.058764883190073315
2.5487944890929968,0.058660999826308236
2.5458715596330275,0.058581417178855864
2.5429553264604814,0.058524871824230926
2.540045766590389,0.05849010002062468
2.537142857142857,0.05847583978053724
2.5342465753424657,0.05848083292115811
2.5313568985176738,0.058503827100492026
2.5284738041002277,0.05854357784045859
2.525597269624573,0.058598850544251846
2.5227272727272725,0.05866842251144262
2.5198637911464243,0.05875108495795774
2.517006802721088,0.05884564504365947
2.5141562853907136,0.05895092791461498
2.51131221719457,0.05906577876457838
2.508474576271186,0.05918906491843637
2.505643340857788,0.05931967794560272
2.5028184892897403,0.059456535804348565
2.5,0.05959858502050344
2.49718785151856,0.05974480290628546
2.49438202247191,0.05989419981799607
2.4915824915824913,0.06004582145587487
2.4887892376681613,0.06019875120571461
2.4860022396416572,0.06035211252217114
2.483221476510067,0.06050507135047381
2.4804469273743015,0.060656838585273834
2.477678571428571,0.06080667256010588
2.474916387959866,0.06095388156206836
2.472160356347439,0.0610978263644457
2.4694104560622914,0.06123792276539852
2.466666666666667,0.0613736441235109
2.4639289678135405,0.06150452387520298
2.46119733924612,0.06163015801742786
2.4584717607973423,0.06175020754062015
2.4557522123893802,0.061864400788338846
2.453038674033149,0.06197253572486566
2.450331125827814,0.06207448208299143
2.4476295479603087,0.06217018336997285
2.4449339207048455,0.062259658699304686
2.442244224422442,0.062343004421265856
2.4395604395604393,0.062420395520920297
2.4368825466520305,0.062492086748907924
2.4342105263157894,0.06255841345500517
2.4315443592552026,0.06261979208817432
2.4288840262582054,0.06267672033104459
2.4262295081967213,0.06272977683558692
